predictor,normalization,k,scope,checkpoint,n,spearman_r,spearman_p,pearson_r,pearson_p,layer
abs_diff,row_norm,4,per_ckpt,541B,90,0.0083,0.9141,0.0313,0.6943,layer_15
abs_diff,row_norm,4,per_ckpt,573B,90,-0.0118,0.8881,-0.0068,0.96,layer_15
abs_diff,row_norm,4,per_ckpt,main,90,-0.0214,0.8392,0.027,0.7992,layer_15
abs_diff,row_norm,8,per_ckpt,10B,90,0.1313,0.2947,0.1125,0.3906,layer_15
abs_diff,row_norm,8,per_ckpt,42B,90,0.0715,0.5375,0.0751,0.5425,layer_15
abs_diff,row_norm,8,per_ckpt,73B,90,-0.2747,0.005,-0.302,0.003,layer_15
abs_diff,row_norm,8,per_ckpt,105B,90,0.098,0.2278,0.0744,0.3277,layer_15
abs_diff,row_norm,8,per_ckpt,136B,90,0.0552,0.6464,0.0994,0.4196,layer_15
abs_diff,row_norm,8,per_ckpt,168B,90,-0.0262,0.8541,-0.0016,0.988,layer_15
abs_diff,row_norm,8,per_ckpt,199B,90,0.0071,0.9341,-0.0135,0.8871,layer_15
abs_diff,row_norm,8,per_ckpt,231B,90,-0.0085,0.9421,-0.0301,0.8002,layer_15
abs_diff,row_norm,8,per_ckpt,262B,90,0.0752,0.4995,0.0716,0.5694,layer_15
abs_diff,row_norm,8,per_ckpt,294B,90,0.0139,0.8851,-0.0341,0.7702,layer_15
abs_diff,row_norm,8,per_ckpt,325B,90,-0.2134,0.019,-0.1484,0.0989,layer_15
abs_diff,row_norm,8,per_ckpt,352B,90,-0.0476,0.6174,-0.05,0.6264,layer_15
abs_diff,row_norm,8,per_ckpt,384B,90,-0.1431,0.1658,-0.1406,0.2348,layer_15
abs_diff,row_norm,8,per_ckpt,415B,90,-0.2269,0.021,-0.2463,0.012,layer_15
abs_diff,row_norm,8,per_ckpt,447B,90,-0.0311,0.7522,-0.0375,0.7313,layer_15
abs_diff,row_norm,8,per_ckpt,478B,90,-0.1985,0.029,-0.2,0.033,layer_15
abs_diff,row_norm,8,per_ckpt,510B,90,0.0412,0.6953,0.0544,0.6583,layer_15
abs_diff,row_norm,8,per_ckpt,541B,90,0.1372,0.1788,0.1789,0.1029,layer_15
abs_diff,row_norm,8,per_ckpt,573B,90,-0.0334,0.7502,-0.0064,0.954,layer_15
abs_diff,row_norm,8,per_ckpt,main,90,-0.0223,0.7902,-0.0833,0.3886,layer_15
abs_diff,col_norm,4,per_ckpt,10B,90,0.0975,0.0589,0.0959,0.1009,layer_15
abs_diff,col_norm,4,per_ckpt,42B,90,0.0842,0.0529,0.0741,0.1179,layer_15
abs_diff,col_norm,4,per_ckpt,73B,90,0.0236,0.7053,0.0285,0.6683,layer_15
abs_diff,col_norm,4,per_ckpt,105B,90,0.056,0.3926,0.0829,0.2188,layer_15
abs_diff,col_norm,4,per_ckpt,136B,90,0.1756,0.0509,0.1554,0.0879,layer_15
abs_diff,col_norm,4,per_ckpt,168B,90,0.0127,0.8362,0.0243,0.7273,layer_15
abs_diff,col_norm,4,per_ckpt,199B,90,-0.039,0.6034,-0.0441,0.5714,layer_15
abs_diff,col_norm,4,per_ckpt,231B,90,-0.0183,0.7383,-0.0138,0.7972,layer_15
abs_diff,col_norm,4,per_ckpt,262B,90,0.1451,0.1618,0.1171,0.3167,layer_15
abs_diff,col_norm,4,per_ckpt,294B,90,-0.0244,0.8312,-0.0472,0.6883,layer_15
abs_diff,col_norm,4,per_ckpt,325B,90,0.0372,0.6553,0.0447,0.6214,layer_15
abs_diff,col_norm,4,per_ckpt,352B,90,0.0007,0.993,-0.015,0.8482,layer_15
abs_diff,col_norm,4,per_ckpt,384B,90,0.1553,0.0609,0.1744,0.049,layer_15
abs_diff,col_norm,4,per_ckpt,415B,90,0.0902,0.3057,0.0976,0.3017,layer_15
abs_diff,col_norm,4,per_ckpt,447B,90,-0.0652,0.4456,-0.0683,0.4466,layer_15
abs_diff,col_norm,4,per_ckpt,478B,90,0.1106,0.1908,0.1315,0.1548,layer_15
abs_diff,col_norm,4,per_ckpt,510B,90,0.0627,0.3457,0.0881,0.2418,layer_15
abs_diff,col_norm,4,per_ckpt,541B,90,0.0326,0.6793,0.0358,0.6663,layer_15
abs_diff,col_norm,4,per_ckpt,573B,90,-0.0084,0.8721,-0.0002,1.0,layer_15
abs_diff,col_norm,4,per_ckpt,main,90,0.014,0.8482,0.018,0.8012,layer_15
abs_diff,col_norm,8,per_ckpt,10B,90,0.1293,0.1538,0.093,0.3716,layer_15
abs_diff,col_norm,8,per_ckpt,42B,90,0.0813,0.2527,0.0533,0.4915,layer_15
abs_diff,col_norm,8,per_ckpt,73B,90,-0.2505,0.001,-0.2445,0.003,layer_15
abs_diff,col_norm,8,per_ckpt,105B,90,0.1129,0.1978,0.0904,0.2997,layer_15
abs_diff,col_norm,8,per_ckpt,136B,90,0.0052,0.9211,0.0564,0.3037,layer_15
abs_diff,col_norm,8,per_ckpt,168B,90,0.0485,0.5175,0.0026,0.975,layer_15
abs_diff,col_norm,8,per_ckpt,199B,90,-0.0591,0.5325,-0.0102,0.9151,layer_15
abs_diff,col_norm,8,per_ckpt,231B,90,-0.0346,0.6903,-0.0265,0.7912,layer_15
abs_diff,col_norm,8,per_ckpt,262B,90,0.0471,0.5984,0.0557,0.5904,layer_15
abs_diff,col_norm,8,per_ckpt,294B,90,-0.0316,0.5385,-0.0213,0.6763,layer_15
abs_diff,col_norm,8,per_ckpt,325B,90,-0.09,0.1958,-0.1196,0.0919,layer_15
abs_diff,col_norm,8,per_ckpt,352B,90,0.007,0.9331,-0.0406,0.6204,layer_15
abs_diff,col_norm,8,per_ckpt,384B,90,-0.0897,0.2328,-0.1096,0.2218,layer_15
abs_diff,col_norm,8,per_ckpt,415B,90,-0.1701,0.034,-0.2043,0.01,layer_15
abs_diff,col_norm,8,per_ckpt,447B,90,-0.0103,0.8881,-0.0318,0.6803,layer_15
abs_diff,col_norm,8,per_ckpt,478B,90,-0.1326,0.0759,-0.1685,0.044,layer_15
abs_diff,col_norm,8,per_ckpt,510B,90,0.0724,0.5015,0.0541,0.6513,layer_15
abs_diff,col_norm,8,per_ckpt,541B,90,0.1588,0.024,0.1279,0.1239,layer_15
abs_diff,col_norm,8,per_ckpt,573B,90,-0.0231,0.7303,-0.0082,0.8961,layer_15
abs_diff,col_norm,8,per_ckpt,main,90,-0.0305,0.6763,-0.0614,0.3916,layer_15
signed_diff,row_norm,4,per_ckpt,10B,90,0.1272,0.5634,0.144,0.5165,layer_15
signed_diff,row_norm,4,per_ckpt,42B,90,0.05,0.7263,0.0711,0.6803,layer_15
signed_diff,row_norm,4,per_ckpt,73B,90,-0.297,0.1828,-0.2895,0.2078,layer_15
signed_diff,row_norm,4,per_ckpt,105B,90,-0.1202,0.6264,-0.1078,0.6733,layer_15
signed_diff,row_norm,4,per_ckpt,136B,90,-0.1105,0.6324,-0.1101,0.6603,layer_15
signed_diff,row_norm,4,per_ckpt,168B,90,0.0075,0.974,0.0009,0.999,layer_15
signed_diff,row_norm,4,per_ckpt,199B,90,-0.2582,0.2448,-0.2479,0.2577,layer_15
signed_diff,row_norm,4,per_ckpt,231B,90,-0.3417,0.0669,-0.3266,0.0909,layer_15
signed_diff,row_norm,4,per_ckpt,262B,90,-0.1192,0.5804,-0.1244,0.5984,layer_15
signed_diff,row_norm,4,per_ckpt,294B,90,-0.0571,0.8072,-0.0652,0.7932,layer_15
signed_diff,row_norm,4,per_ckpt,325B,90,0.0692,0.7173,0.1116,0.6174,layer_15
signed_diff,row_norm,4,per_ckpt,352B,90,-0.1769,0.4376,-0.2104,0.3776,layer_15
signed_diff,row_norm,4,per_ckpt,384B,90,0.0275,0.9111,0.0021,0.994,layer_15
signed_diff,row_norm,4,per_ckpt,415B,90,-0.1488,0.5415,-0.1766,0.4635,layer_15
signed_diff,row_norm,4,per_ckpt,447B,90,-0.3415,0.1269,-0.351,0.1159,layer_15
signed_diff,row_norm,4,per_ckpt,478B,90,-0.0795,0.7602,-0.0852,0.7552,layer_15
signed_diff,row_norm,4,per_ckpt,510B,90,0.0055,0.952,-0.0663,0.4865,layer_15
signed_diff,row_norm,4,per_ckpt,541B,90,0.2672,0.2577,0.2292,0.3646,layer_15
signed_diff,row_norm,4,per_ckpt,573B,90,-0.2055,0.4296,-0.223,0.4116,layer_15
signed_diff,row_norm,4,per_ckpt,main,90,0.035,0.8501,0.0037,0.983,layer_15
signed_diff,row_norm,8,per_ckpt,10B,90,-0.0212,0.9031,-0.0943,0.6474,layer_15
signed_diff,row_norm,8,per_ckpt,42B,90,0.0253,0.8721,0.0408,0.7882,layer_15
signed_diff,row_norm,8,per_ckpt,73B,90,-0.1444,0.4765,-0.1813,0.4036,layer_15
signed_diff,row_norm,8,per_ckpt,105B,90,-0.1105,0.6903,-0.1749,0.6074,layer_15
signed_diff,row_norm,8,per_ckpt,136B,90,0.1581,0.4436,0.131,0.5514,layer_15
signed_diff,row_norm,8,per_ckpt,168B,90,0.0324,0.7932,0.0449,0.7353,layer_15
signed_diff,row_norm,8,per_ckpt,199B,90,-0.017,0.9461,-0.0255,0.9211,layer_15
signed_diff,row_norm,8,per_ckpt,231B,90,-0.3292,0.1009,-0.3208,0.1209,layer_15
signed_diff,row_norm,8,per_ckpt,262B,90,0.4625,0.023,0.4496,0.023,layer_15
signed_diff,row_norm,8,per_ckpt,294B,90,0.3248,0.044,0.3058,0.0599,layer_15
signed_diff,row_norm,8,per_ckpt,325B,90,-0.1135,0.6573,-0.1759,0.5165,layer_15
signed_diff,row_norm,8,per_ckpt,352B,90,-0.0854,0.7123,-0.0977,0.6793,layer_15
signed_diff,row_norm,8,per_ckpt,384B,90,-0.3032,0.1538,-0.2772,0.1848,layer_15
signed_diff,row_norm,8,per_ckpt,415B,90,-0.1626,0.4625,-0.1748,0.4476,layer_15
signed_diff,row_norm,8,per_ckpt,447B,90,0.1487,0.4765,0.0969,0.6374,layer_15
signed_diff,row_norm,8,per_ckpt,478B,90,-0.0468,0.8671,-0.0413,0.8661,layer_15
signed_diff,row_norm,8,per_ckpt,510B,90,0.0508,0.7942,0.0129,0.9481,layer_15
signed_diff,row_norm,8,per_ckpt,541B,90,0.0698,0.7672,0.0686,0.7822,layer_15
signed_diff,row_norm,8,per_ckpt,573B,90,-0.0322,0.8961,-0.0412,0.8531,layer_15
signed_diff,row_norm,8,per_ckpt,main,90,0.0501,0.8551,0.0364,0.8851,layer_15
signed_diff,col_norm,4,per_ckpt,10B,90,-0.1931,0.5105,-0.1982,0.4975,layer_15
signed_diff,col_norm,4,per_ckpt,42B,90,-0.0581,0.8521,-0.0365,0.9021,layer_15
signed_diff,col_norm,4,per_ckpt,73B,90,0.0519,0.8681,0.0685,0.8332,layer_15
signed_diff,col_norm,4,per_ckpt,105B,90,-0.1008,0.7313,-0.089,0.7652,layer_15
signed_diff,col_norm,4,per_ckpt,136B,90,-0.3606,0.1898,-0.3812,0.1698,layer_15
signed_diff,col_norm,4,per_ckpt,168B,90,-0.1608,0.5814,-0.1408,0.6284,layer_15
signed_diff,col_norm,4,per_ckpt,199B,90,0.4636,0.0989,0.4632,0.1039,layer_15
signed_diff,col_norm,4,per_ckpt,231B,90,0.5493,0.0589,0.5328,0.0769,layer_15
signed_diff,col_norm,4,per_ckpt,262B,90,-0.1782,0.4825,-0.1637,0.5265,layer_15
signed_diff,col_norm,4,per_ckpt,294B,90,-0.3103,0.2517,-0.3259,0.2358,layer_15
signed_diff,col_norm,4,per_ckpt,325B,90,-0.2881,0.3197,-0.293,0.3247,layer_15
signed_diff,col_norm,4,per_ckpt,352B,90,-0.0205,0.952,-0.0162,0.957,layer_15
signed_diff,col_norm,4,per_ckpt,384B,90,-0.2396,0.3546,-0.2241,0.3836,layer_15
signed_diff,col_norm,4,per_ckpt,415B,90,-0.1586,0.5425,-0.1664,0.5325,layer_15
signed_diff,col_norm,4,per_ckpt,447B,90,0.2608,0.3427,0.2128,0.4476,layer_15
signed_diff,col_norm,4,per_ckpt,478B,90,-0.3534,0.2088,-0.3349,0.2378,layer_15
signed_diff,col_norm,4,per_ckpt,510B,90,-0.2287,0.4326,-0.2285,0.4436,layer_15
signed_diff,col_norm,4,per_ckpt,541B,90,0.0231,0.9271,0.0359,0.8831,layer_15
signed_diff,col_norm,4,per_ckpt,573B,90,-0.2797,0.3536,-0.2932,0.3317,layer_15
signed_diff,col_norm,4,per_ckpt,main,90,-0.3398,0.2378,-0.3526,0.2168,layer_15
signed_diff,col_norm,8,per_ckpt,10B,90,-0.2784,0.2907,-0.2536,0.3367,layer_15
signed_diff,col_norm,8,per_ckpt,42B,90,-0.6131,0.013,-0.5831,0.02,layer_15
signed_diff,col_norm,8,per_ckpt,73B,90,-0.1518,0.5764,-0.189,0.4975,layer_15
signed_diff,col_norm,8,per_ckpt,105B,90,-0.3086,0.2118,-0.3197,0.2068,layer_15
signed_diff,col_norm,8,per_ckpt,136B,90,-0.5733,0.0629,-0.5812,0.0619,layer_15
signed_diff,col_norm,8,per_ckpt,168B,90,-0.3149,0.2498,-0.2928,0.3127,layer_15
signed_diff,col_norm,8,per_ckpt,199B,90,-0.5804,0.005,-0.5739,0.005,layer_15
signed_diff,col_norm,8,per_ckpt,231B,90,0.0061,0.98,0.011,0.965,layer_15
signed_diff,col_norm,8,per_ckpt,262B,90,-0.0712,0.8132,-0.0467,0.8771,layer_15
signed_diff,col_norm,8,per_ckpt,294B,90,-0.2013,0.5315,-0.2055,0.5295,layer_15
signed_diff,col_norm,8,per_ckpt,325B,90,-0.0652,0.8302,-0.0935,0.7582,layer_15
signed_diff,col_norm,8,per_ckpt,352B,90,-0.334,0.2128,-0.3266,0.2448,layer_15
signed_diff,col_norm,8,per_ckpt,384B,90,0.1066,0.7133,0.0591,0.8492,layer_15
signed_diff,col_norm,8,per_ckpt,415B,90,-0.1972,0.4486,-0.2279,0.4046,layer_15
signed_diff,col_norm,8,per_ckpt,447B,90,-0.1311,0.6663,-0.1465,0.6464,layer_15
signed_diff,col_norm,8,per_ckpt,478B,90,0.3413,0.2228,0.3022,0.2837,layer_15
signed_diff,col_norm,8,per_ckpt,510B,90,-0.2504,0.2128,-0.2462,0.2208,layer_15
signed_diff,col_norm,8,per_ckpt,541B,90,0.1254,0.6663,0.1011,0.7263,layer_15
signed_diff,col_norm,8,per_ckpt,573B,90,-0.274,0.3776,-0.2213,0.4755,layer_15
signed_diff,col_norm,8,per_ckpt,main,90,-0.1365,0.6464,-0.1516,0.6234,layer_15
min_rankme,row_norm,4,per_ckpt,10B,90,0.0248,0.8751,0.092,0.5165,layer_15
min_rankme,row_norm,4,per_ckpt,42B,90,-0.007,0.97,0.085,0.6204,layer_15
min_rankme,row_norm,4,per_ckpt,73B,90,-0.161,0.3626,-0.0643,0.7353,layer_15
min_rankme,row_norm,4,per_ckpt,105B,90,-0.0373,0.8322,-0.0629,0.6973,layer_15
min_rankme,row_norm,4,per_ckpt,136B,90,-0.1374,0.3666,-0.1975,0.1858,layer_15
min_rankme,row_norm,4,per_ckpt,168B,90,-0.0881,0.6034,-0.0486,0.7762,layer_15
min_rankme,row_norm,4,per_ckpt,199B,90,-0.1948,0.2368,-0.2834,0.0649,layer_15
min_rankme,row_norm,4,per_ckpt,231B,90,-0.3225,0.043,-0.2305,0.1399,layer_15
min_rankme,row_norm,4,per_ckpt,262B,90,-0.3251,0.048,-0.3078,0.0519,layer_15
min_rankme,row_norm,4,per_ckpt,294B,90,0.0059,0.987,0.0155,0.9371,layer_15
min_rankme,row_norm,4,per_ckpt,325B,90,0.1031,0.5774,0.1483,0.3766,layer_15
min_rankme,row_norm,4,per_ckpt,352B,90,-0.1109,0.5085,-0.1547,0.3187,layer_15
min_rankme,row_norm,4,per_ckpt,384B,90,-0.0527,0.6613,-0.0529,0.6623,layer_15
min_rankme,row_norm,4,per_ckpt,415B,90,-0.1392,0.3077,-0.1398,0.3177,layer_15
min_rankme,row_norm,4,per_ckpt,447B,90,-0.2668,0.0799,-0.2803,0.0679,layer_15
min_rankme,row_norm,4,per_ckpt,478B,90,-0.1671,0.2837,-0.1674,0.2567,layer_15
min_rankme,row_norm,4,per_ckpt,510B,90,-0.2631,0.1469,-0.2617,0.1269,layer_15
min_rankme,row_norm,4,per_ckpt,541B,90,0.0356,0.7822,0.0741,0.5125,layer_15
min_rankme,row_norm,4,per_ckpt,573B,90,-0.1613,0.2468,-0.2094,0.1059,layer_15
min_rankme,row_norm,4,per_ckpt,main,90,-0.0671,0.6613,-0.1386,0.3566,layer_15
min_rankme,row_norm,8,per_ckpt,10B,90,-0.2627,0.1778,-0.2276,0.2058,layer_15
min_rankme,row_norm,8,per_ckpt,42B,90,0.3093,0.0619,0.2308,0.1528,layer_15
min_rankme,row_norm,8,per_ckpt,73B,90,0.2387,0.2028,0.1522,0.3846,layer_15
min_rankme,row_norm,8,per_ckpt,105B,90,-0.1183,0.2917,-0.0962,0.3317,layer_15
min_rankme,row_norm,8,per_ckpt,136B,90,0.2404,0.1578,0.2806,0.0829,layer_15
min_rankme,row_norm,8,per_ckpt,168B,90,-0.1661,0.3806,-0.2152,0.2138,layer_15
min_rankme,row_norm,8,per_ckpt,199B,90,-0.015,0.9251,-0.0269,0.8122,layer_15
min_rankme,row_norm,8,per_ckpt,231B,90,-0.1348,0.4685,-0.1296,0.4416,layer_15
min_rankme,row_norm,8,per_ckpt,262B,90,0.0191,0.9071,-0.0096,0.952,layer_15
min_rankme,row_norm,8,per_ckpt,294B,90,-0.0842,0.5035,-0.0981,0.4496,layer_15
min_rankme,row_norm,8,per_ckpt,325B,90,0.2427,0.015,0.2075,0.031,layer_15
min_rankme,row_norm,8,per_ckpt,352B,90,0.0341,0.8242,0.1125,0.3916,layer_15
min_rankme,row_norm,8,per_ckpt,384B,90,-0.0929,0.6114,-0.0584,0.7373,layer_15
min_rankme,row_norm,8,per_ckpt,415B,90,0.1937,0.2268,0.1819,0.2008,layer_15
min_rankme,row_norm,8,per_ckpt,447B,90,0.1656,0.1359,0.1832,0.1219,layer_15
min_rankme,row_norm,8,per_ckpt,478B,90,0.1621,0.2128,0.0822,0.5425,layer_15
min_rankme,row_norm,8,per_ckpt,510B,90,-0.029,0.8591,-0.0212,0.8991,layer_15
min_rankme,row_norm,8,per_ckpt,541B,90,-0.0105,0.954,-0.067,0.6603,layer_15
min_rankme,row_norm,8,per_ckpt,573B,90,-0.0264,0.8691,-0.031,0.8252,layer_15
min_rankme,row_norm,8,per_ckpt,main,90,0.0535,0.6444,0.117,0.3407,layer_15
min_rankme,col_norm,4,per_ckpt,10B,90,0.0276,0.7283,0.0616,0.4525,layer_15
min_rankme,col_norm,4,per_ckpt,42B,90,0.001,0.993,0.0394,0.5824,layer_15
min_rankme,col_norm,4,per_ckpt,73B,90,-0.0764,0.5205,-0.0393,0.7522,layer_15
min_rankme,col_norm,4,per_ckpt,105B,90,-0.0229,0.8252,-0.0426,0.6953,layer_15
min_rankme,col_norm,4,per_ckpt,136B,90,-0.0996,0.4515,-0.1709,0.1758,layer_15
min_rankme,col_norm,4,per_ckpt,168B,90,-0.0477,0.6843,-0.0265,0.8092,layer_15
min_rankme,col_norm,4,per_ckpt,199B,90,-0.1526,0.1469,-0.1847,0.0709,layer_15
min_rankme,col_norm,4,per_ckpt,231B,90,-0.1316,0.0919,-0.1116,0.1449,layer_15
min_rankme,col_norm,4,per_ckpt,262B,90,-0.3141,0.03,-0.2839,0.044,layer_15
min_rankme,col_norm,4,per_ckpt,294B,90,0.0164,0.9271,0.0157,0.9241,layer_15
min_rankme,col_norm,4,per_ckpt,325B,90,0.0603,0.6284,0.1035,0.3946,layer_15
min_rankme,col_norm,4,per_ckpt,352B,90,-0.0727,0.5864,-0.1123,0.2927,layer_15
min_rankme,col_norm,4,per_ckpt,384B,90,-0.0672,0.5175,-0.0413,0.6993,layer_15
min_rankme,col_norm,4,per_ckpt,415B,90,-0.1781,0.1568,-0.1316,0.3227,layer_15
min_rankme,col_norm,4,per_ckpt,447B,90,-0.2209,0.0729,-0.2095,0.0809,layer_15
min_rankme,col_norm,4,per_ckpt,478B,90,-0.1521,0.2358,-0.1488,0.2557,layer_15
min_rankme,col_norm,4,per_ckpt,510B,90,-0.1671,0.1199,-0.1482,0.1299,layer_15
min_rankme,col_norm,4,per_ckpt,541B,90,0.0568,0.6623,0.0791,0.4995,layer_15
min_rankme,col_norm,4,per_ckpt,573B,90,-0.1011,0.2797,-0.1492,0.1019,layer_15
min_rankme,col_norm,4,per_ckpt,main,90,-0.0642,0.5135,-0.0881,0.3566,layer_15
min_rankme,col_norm,8,per_ckpt,10B,90,-0.2067,0.1548,-0.1853,0.1968,layer_15
min_rankme,col_norm,8,per_ckpt,42B,90,0.1587,0.1059,0.1438,0.1648,layer_15
min_rankme,col_norm,8,per_ckpt,73B,90,0.2055,0.2008,0.1274,0.3766,layer_15
min_rankme,col_norm,8,per_ckpt,105B,90,-0.0453,0.6903,-0.1101,0.3237,layer_15
min_rankme,col_norm,8,per_ckpt,136B,90,0.1096,0.1778,0.1237,0.0809,layer_15
min_rankme,col_norm,8,per_ckpt,168B,90,-0.1243,0.3037,-0.1393,0.2068,layer_15
min_rankme,col_norm,8,per_ckpt,199B,90,0.0142,0.9321,-0.0192,0.8641,layer_15
min_rankme,col_norm,8,per_ckpt,231B,90,-0.0809,0.5964,-0.1061,0.4426,layer_15
min_rankme,col_norm,8,per_ckpt,262B,90,-0.0244,0.8332,-0.0109,0.9381,layer_15
min_rankme,col_norm,8,per_ckpt,294B,90,-0.0113,0.8911,-0.0287,0.6424,layer_15
min_rankme,col_norm,8,per_ckpt,325B,90,0.1593,0.0659,0.1785,0.017,layer_15
min_rankme,col_norm,8,per_ckpt,352B,90,0.0306,0.7682,0.1018,0.3437,layer_15
min_rankme,col_norm,8,per_ckpt,384B,90,-0.0813,0.4845,-0.04,0.7692,layer_15
min_rankme,col_norm,8,per_ckpt,415B,90,0.1785,0.1658,0.1416,0.2338,layer_15
min_rankme,col_norm,8,per_ckpt,447B,90,0.1119,0.1429,0.1399,0.1109,layer_15
min_rankme,col_norm,8,per_ckpt,478B,90,0.0793,0.4925,0.0735,0.5435,layer_15
min_rankme,col_norm,8,per_ckpt,510B,90,-0.0295,0.8531,-0.0184,0.9101,layer_15
min_rankme,col_norm,8,per_ckpt,541B,90,-0.05,0.6913,-0.0334,0.7782,layer_15
min_rankme,col_norm,8,per_ckpt,573B,90,-0.0131,0.8621,0.0063,0.9391,layer_15
min_rankme,col_norm,8,per_ckpt,main,90,0.0372,0.7063,0.0973,0.2957,layer_15
norm_asym,row_norm,4,per_ckpt,10B,90,0.0144,0.9381,0.0176,0.9161,layer_15
norm_asym,row_norm,4,per_ckpt,42B,90,-0.0143,0.9191,-0.0112,0.9361,layer_15
norm_asym,row_norm,4,per_ckpt,73B,90,-0.3407,0.1109,-0.3637,0.0839,layer_15
norm_asym,row_norm,4,per_ckpt,105B,90,-0.2094,0.3856,-0.2372,0.3087,layer_15
norm_asym,row_norm,4,per_ckpt,136B,90,-0.0888,0.6873,-0.0744,0.7522,layer_15
norm_asym,row_norm,4,per_ckpt,168B,90,-0.0906,0.6903,-0.1048,0.6643,layer_15
norm_asym,row_norm,4,per_ckpt,199B,90,-0.244,0.2737,-0.2598,0.2308,layer_15
norm_asym,row_norm,4,per_ckpt,231B,90,-0.4124,0.024,-0.4243,0.02,layer_15
norm_asym,row_norm,4,per_ckpt,262B,90,-0.2421,0.2408,-0.3308,0.1149,layer_15
norm_asym,row_norm,4,per_ckpt,294B,90,0.0219,0.9181,0.0527,0.8112,layer_15
norm_asym,row_norm,4,per_ckpt,325B,90,-0.0279,0.8801,-0.0158,0.9331,layer_15
norm_asym,row_norm,4,per_ckpt,352B,90,-0.0585,0.7812,-0.0695,0.7363,layer_15
norm_asym,row_norm,4,per_ckpt,384B,90,-0.0545,0.8222,-0.114,0.6364,layer_15
norm_asym,row_norm,4,per_ckpt,415B,90,-0.244,0.2927,-0.2973,0.2218,layer_15
norm_asym,row_norm,4,per_ckpt,447B,90,-0.309,0.1758,-0.2879,0.2168,layer_15
norm_asym,row_norm,4,per_ckpt,478B,90,-0.1358,0.5734,-0.1288,0.6164,layer_15
norm_asym,row_norm,4,per_ckpt,510B,90,-0.0145,0.8741,-0.0581,0.5564,layer_15
norm_asym,row_norm,4,per_ckpt,541B,90,0.2433,0.3237,0.206,0.4276,layer_15
norm_asym,row_norm,4,per_ckpt,573B,90,-0.1456,0.5544,-0.0985,0.6823,layer_15
norm_asym,row_norm,4,per_ckpt,main,90,0.042,0.7842,0.0252,0.8611,layer_15
norm_asym,row_norm,8,per_ckpt,10B,90,-0.0708,0.6643,-0.1819,0.3017,layer_15
norm_asym,row_norm,8,per_ckpt,42B,90,0.0377,0.8012,0.044,0.7592,layer_15
norm_asym,row_norm,8,per_ckpt,73B,90,-0.0857,0.6833,-0.0895,0.6973,layer_15
norm_asym,row_norm,8,per_ckpt,105B,90,-0.1349,0.6204,-0.1878,0.4835,layer_15
norm_asym,row_norm,8,per_ckpt,136B,90,0.2499,0.1998,0.2644,0.2038,layer_15
norm_asym,row_norm,8,per_ckpt,168B,90,0.0233,0.8601,0.0477,0.7173,layer_15
norm_asym,row_norm,8,per_ckpt,199B,90,0.0748,0.7393,0.1023,0.6693,layer_15
norm_asym,row_norm,8,per_ckpt,231B,90,-0.3261,0.0999,-0.3052,0.1379,layer_15
norm_asym,row_norm,8,per_ckpt,262B,90,0.3582,0.0769,0.3581,0.0669,layer_15
norm_asym,row_norm,8,per_ckpt,294B,90,0.3607,0.017,0.3139,0.0629,layer_15
norm_asym,row_norm,8,per_ckpt,325B,90,-0.0205,0.9341,-0.0615,0.8222,layer_15
norm_asym,row_norm,8,per_ckpt,352B,90,-0.0735,0.7263,-0.0772,0.7023,layer_15
norm_asym,row_norm,8,per_ckpt,384B,90,-0.1352,0.5325,-0.0805,0.7213,layer_15
norm_asym,row_norm,8,per_ckpt,415B,90,-0.0856,0.7003,-0.0469,0.8382,layer_15
norm_asym,row_norm,8,per_ckpt,447B,90,0.2077,0.3207,0.1993,0.3307,layer_15
norm_asym,row_norm,8,per_ckpt,478B,90,0.0654,0.8232,0.0971,0.7423,layer_15
norm_asym,row_norm,8,per_ckpt,510B,90,0.0498,0.8142,0.0128,0.9421,layer_15
norm_asym,row_norm,8,per_ckpt,541B,90,0.0779,0.7163,0.0663,0.7552,layer_15
norm_asym,row_norm,8,per_ckpt,573B,90,-0.0219,0.9361,-0.0166,0.95,layer_15
norm_asym,row_norm,8,per_ckpt,main,90,0.0807,0.7493,0.102,0.6484,layer_15
norm_asym,col_norm,4,per_ckpt,10B,90,-0.1103,0.6923,-0.1207,0.6733,layer_15
norm_asym,col_norm,4,per_ckpt,42B,90,-0.0961,0.7453,-0.0703,0.8072,layer_15
norm_asym,col_norm,4,per_ckpt,73B,90,-0.0361,0.8971,-0.0613,0.8492,layer_15
norm_asym,col_norm,4,per_ckpt,105B,90,-0.1655,0.5964,-0.1919,0.5504,layer_15
norm_asym,col_norm,4,per_ckpt,136B,90,-0.3756,0.1718,-0.3893,0.1588,layer_15
norm_asym,col_norm,4,per_ckpt,168B,90,-0.1617,0.6084,-0.1676,0.6134,layer_15
norm_asym,col_norm,4,per_ckpt,199B,90,0.4569,0.0939,0.4438,0.1029,layer_15
norm_asym,col_norm,4,per_ckpt,231B,90,0.4456,0.1429,0.3745,0.2408,layer_15
norm_asym,col_norm,4,per_ckpt,262B,90,-0.1108,0.6553,-0.0861,0.7293,layer_15
norm_asym,col_norm,4,per_ckpt,294B,90,-0.3494,0.1828,-0.3519,0.1918,layer_15
norm_asym,col_norm,4,per_ckpt,325B,90,-0.1943,0.5005,-0.1579,0.6014,layer_15
