predictor,normalization,k,scope,checkpoint,n,spearman_r,spearman_p,pearson_r,pearson_p,layer
drop_to_min_signed_ratio,row_norm,16,per_ckpt,step950000-tokens3990B,90,-0.5125,0.036,-0.4572,0.025,layer_31
drop_to_min_signed_ratio,row_norm,16,per_ckpt,step1432000-tokens6014B,90,-0.4554,0.1548,-0.4147,0.1309,layer_31
drop_to_min_signed_ratio,row_norm,16,per_ckpt,step1700000-tokens7232B,90,-0.5705,0.028,-0.4352,0.0729,layer_31
drop_to_min_signed_ratio,row_norm,16,per_ckpt,step1850000-tokens8492B,90,-0.4757,0.1009,-0.4257,0.0849,layer_31
drop_to_min_signed_ratio,row_norm,16,per_ckpt,step2000000-tokens9752B,90,-0.4661,0.0799,-0.3517,0.1359,layer_31
drop_to_min_signed_ratio,row_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.6417,0.015,-0.5296,0.021,layer_31
drop_to_min_signed_ratio,row_norm,16,per_ckpt,step2300000-tokens12272B,90,-0.5865,0.021,-0.5052,0.025,layer_31
drop_to_min_signed_ratio,row_norm,16,per_ckpt,step2450000-tokens13532B,90,-0.7488,0.003,-0.5634,0.018,layer_31
drop_to_min_signed_ratio,row_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.7828,0.004,-0.6289,0.008,layer_31
drop_to_min_signed_ratio,row_norm,16,per_ckpt,main,90,-0.7336,0.009,-0.5829,0.023,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step50000-tokens210B,90,-0.1276,0.6234,-0.0889,0.7433,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step200000-tokens840B,90,0.7008,0.015,0.5624,0.025,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step350000-tokens1470B,90,0.8293,0.001,0.6142,0.009,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step500000-tokens2100B,90,0.252,0.4306,0.2363,0.4036,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step650000-tokens2730B,90,0.6367,0.032,0.4463,0.1049,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step800000-tokens3360B,90,-0.4688,0.017,-0.3519,0.0779,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step950000-tokens3990B,90,0.2614,0.3996,0.288,0.2667,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.3451,0.2048,-0.2966,0.2707,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step1700000-tokens7232B,90,0.7079,0.005,0.622,0.005,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step1850000-tokens8492B,90,0.3965,0.2068,0.3226,0.2198,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.1275,0.6803,-0.0861,0.7493,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step2150000-tokens11012B,90,-0.0767,0.7333,-0.1232,0.5485,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step2300000-tokens12272B,90,0.0938,0.7532,0.0995,0.7103,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step2450000-tokens13532B,90,0.0772,0.7892,0.0772,0.7542,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.0237,0.9391,-0.0224,0.9261,layer_31
drop_to_min_signed_ratio,col_norm,4,per_ckpt,main,90,-0.3816,0.0849,-0.3538,0.0729,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step50000-tokens210B,90,0.0086,0.973,0.1283,0.6474,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step200000-tokens840B,90,0.6831,0.006,0.5228,0.022,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step350000-tokens1470B,90,0.5745,0.0529,0.3765,0.1439,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step500000-tokens2100B,90,0.3215,0.2787,0.1722,0.5245,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step650000-tokens2730B,90,0.6233,0.034,0.5103,0.0559,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step800000-tokens3360B,90,0.5304,0.016,0.46,0.019,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step950000-tokens3990B,90,0.5566,0.048,0.5368,0.025,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step1432000-tokens6014B,90,-0.0216,0.9361,-0.0162,0.956,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step1700000-tokens7232B,90,0.6448,0.016,0.6556,0.005,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step1850000-tokens8492B,90,0.1375,0.6613,0.1297,0.6474,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step2000000-tokens9752B,90,0.422,0.1339,0.3622,0.1309,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step2150000-tokens11012B,90,0.7035,0.005,0.5352,0.029,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step2300000-tokens12272B,90,0.3743,0.2428,0.3266,0.2338,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step2450000-tokens13532B,90,0.2554,0.3087,0.2546,0.2418,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.2513,0.3207,-0.1743,0.4486,layer_31
drop_to_min_signed_ratio,col_norm,8,per_ckpt,main,90,-0.442,0.1109,-0.3725,0.1299,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step50000-tokens210B,90,0.2187,0.4356,0.1609,0.5305,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step200000-tokens840B,90,0.6095,0.028,0.427,0.0699,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step350000-tokens1470B,90,0.7847,0.008,0.5709,0.028,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step500000-tokens2100B,90,0.3404,0.2198,0.2397,0.3237,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step650000-tokens2730B,90,0.6167,0.033,0.4795,0.0639,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step800000-tokens3360B,90,-0.0548,0.8631,-0.0935,0.7103,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step950000-tokens3990B,90,0.3848,0.1768,0.3169,0.2298,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step1432000-tokens6014B,90,-0.4273,0.1868,-0.3699,0.1868,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step1700000-tokens7232B,90,0.6244,0.023,0.5544,0.009,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step1850000-tokens8492B,90,0.2513,0.4196,0.1611,0.5584,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step2000000-tokens9752B,90,0.3151,0.2388,0.2784,0.2138,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step2150000-tokens11012B,90,0.2756,0.2727,0.2073,0.3457,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step2300000-tokens12272B,90,0.2384,0.3926,0.1566,0.5325,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step2450000-tokens13532B,90,0.2671,0.3307,0.2598,0.2627,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.1031,0.7013,-0.1137,0.6304,layer_31
drop_to_min_signed_ratio,col_norm,16,per_ckpt,main,90,-0.0805,0.7363,-0.0736,0.7493,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step50000-tokens210B,90,-0.107,0.6593,-0.0984,0.6773,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step200000-tokens840B,90,-0.5931,0.027,-0.6128,0.017,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step350000-tokens1470B,90,-0.6953,0.003,-0.6883,0.002,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step500000-tokens2100B,90,-0.5881,0.024,-0.5663,0.029,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step650000-tokens2730B,90,-0.7712,0.003,-0.773,0.003,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step800000-tokens3360B,90,-0.1219,0.3946,-0.1305,0.3117,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step950000-tokens3990B,90,-0.4495,0.1429,-0.4622,0.1269,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.4392,0.1009,-0.4779,0.0639,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.7805,0.004,-0.7668,0.005,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.5907,0.04,-0.5688,0.0519,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.7257,0.005,-0.7164,0.005,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step2150000-tokens11012B,90,-0.0316,0.8921,-0.0323,0.8971,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step2300000-tokens12272B,90,-0.6606,0.021,-0.6829,0.019,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step2450000-tokens13532B,90,-0.7927,0.003,-0.7328,0.003,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.7711,0.004,-0.73,0.006,layer_31
drop_to_min_log_ratio,row_norm,4,per_ckpt,main,90,-0.7213,0.01,-0.6791,0.01,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step50000-tokens210B,90,0.287,0.1459,0.2985,0.1059,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step200000-tokens840B,90,-0.3463,0.2208,-0.3407,0.2258,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step350000-tokens1470B,90,-0.6928,0.002,-0.6756,0.002,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step500000-tokens2100B,90,-0.5015,0.0599,-0.4876,0.0709,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step650000-tokens2730B,90,-0.7011,0.007,-0.7096,0.005,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step800000-tokens3360B,90,-0.3075,0.2078,-0.3199,0.1838,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step950000-tokens3990B,90,-0.709,0.006,-0.6545,0.012,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step1432000-tokens6014B,90,-0.5701,0.0509,-0.6062,0.032,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step1700000-tokens7232B,90,-0.6859,0.009,-0.6572,0.014,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step1850000-tokens8492B,90,-0.5913,0.017,-0.5816,0.02,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step2000000-tokens9752B,90,-0.566,0.043,-0.5452,0.049,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.6194,0.023,-0.6016,0.031,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step2300000-tokens12272B,90,-0.6984,0.01,-0.7012,0.01,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step2450000-tokens13532B,90,-0.751,0.006,-0.7062,0.01,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.7914,0.005,-0.759,0.005,layer_31
drop_to_min_log_ratio,row_norm,8,per_ckpt,main,90,-0.77,0.005,-0.7284,0.013,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step50000-tokens210B,90,-0.2908,0.2148,-0.2981,0.2048,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step200000-tokens840B,90,-0.4135,0.1638,-0.4596,0.1089,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step350000-tokens1470B,90,-0.8296,0.001,-0.7998,0.001,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step500000-tokens2100B,90,-0.6506,0.008,-0.6162,0.012,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step650000-tokens2730B,90,-0.6775,0.013,-0.6812,0.014,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step800000-tokens3360B,90,-0.1536,0.5055,-0.1949,0.4446,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step950000-tokens3990B,90,-0.5125,0.036,-0.4934,0.0529,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step1432000-tokens6014B,90,-0.4554,0.1548,-0.4959,0.1199,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step1700000-tokens7232B,90,-0.5705,0.028,-0.5509,0.038,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step1850000-tokens8492B,90,-0.4757,0.1009,-0.4908,0.1019,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step2000000-tokens9752B,90,-0.4661,0.0799,-0.4452,0.0909,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.6417,0.015,-0.6277,0.015,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step2300000-tokens12272B,90,-0.5865,0.021,-0.6056,0.019,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step2450000-tokens13532B,90,-0.7488,0.003,-0.6979,0.007,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.7828,0.004,-0.7484,0.01,layer_31
drop_to_min_log_ratio,row_norm,16,per_ckpt,main,90,-0.7336,0.009,-0.7099,0.012,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step50000-tokens210B,90,-0.1276,0.6234,-0.0976,0.7383,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step200000-tokens840B,90,0.7008,0.015,0.6525,0.024,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step350000-tokens1470B,90,0.8293,0.001,0.7696,0.002,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step500000-tokens2100B,90,0.252,0.4306,0.2449,0.4565,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step650000-tokens2730B,90,0.6367,0.032,0.5917,0.0559,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step800000-tokens3360B,90,-0.4688,0.017,-0.4133,0.0599,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step950000-tokens3990B,90,0.2614,0.3996,0.3036,0.3167,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.3451,0.2048,-0.3743,0.2128,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step1700000-tokens7232B,90,0.7079,0.005,0.6671,0.014,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step1850000-tokens8492B,90,0.3965,0.2068,0.3938,0.2018,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.1275,0.6803,-0.1358,0.6663,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step2150000-tokens11012B,90,-0.0767,0.7333,-0.1096,0.6404,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step2300000-tokens12272B,90,0.0938,0.7532,0.1233,0.6923,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step2450000-tokens13532B,90,0.0772,0.7892,0.0588,0.8442,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.0237,0.9391,-0.1241,0.6364,layer_31
drop_to_min_log_ratio,col_norm,4,per_ckpt,main,90,-0.3816,0.0849,-0.4091,0.0629,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step50000-tokens210B,90,0.0086,0.973,0.0625,0.8511,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step200000-tokens840B,90,0.6831,0.006,0.6826,0.004,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step350000-tokens1470B,90,0.5745,0.0529,0.5309,0.0739,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step500000-tokens2100B,90,0.3215,0.2787,0.2906,0.3477,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step650000-tokens2730B,90,0.6233,0.034,0.621,0.043,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step800000-tokens3360B,90,0.5304,0.016,0.4964,0.019,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step950000-tokens3990B,90,0.5566,0.048,0.5974,0.035,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step1432000-tokens6014B,90,-0.0216,0.9361,-0.0794,0.8002,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step1700000-tokens7232B,90,0.6448,0.016,0.6252,0.018,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step1850000-tokens8492B,90,0.1375,0.6613,0.1282,0.6713,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step2000000-tokens9752B,90,0.422,0.1339,0.4051,0.1538,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step2150000-tokens11012B,90,0.7035,0.005,0.6761,0.01,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step2300000-tokens12272B,90,0.3743,0.2428,0.3838,0.2388,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step2450000-tokens13532B,90,0.2554,0.3087,0.259,0.2917,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.2513,0.3207,-0.2568,0.3247,layer_31
drop_to_min_log_ratio,col_norm,8,per_ckpt,main,90,-0.442,0.1109,-0.4659,0.0869,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step50000-tokens210B,90,0.2187,0.4356,0.242,0.3896,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step200000-tokens840B,90,0.6095,0.028,0.582,0.039,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step350000-tokens1470B,90,0.7847,0.008,0.7072,0.014,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step500000-tokens2100B,90,0.3404,0.2198,0.3309,0.2358,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step650000-tokens2730B,90,0.6167,0.033,0.6136,0.035,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step800000-tokens3360B,90,-0.0548,0.8631,-0.0406,0.8931,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step950000-tokens3990B,90,0.3848,0.1768,0.3805,0.2048,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step1432000-tokens6014B,90,-0.4273,0.1868,-0.4687,0.1499,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step1700000-tokens7232B,90,0.6244,0.023,0.5867,0.029,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step1850000-tokens8492B,90,0.2513,0.4196,0.218,0.4925,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step2000000-tokens9752B,90,0.3151,0.2388,0.2847,0.2757,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step2150000-tokens11012B,90,0.2756,0.2727,0.2424,0.3317,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step2300000-tokens12272B,90,0.2384,0.3926,0.195,0.4955,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step2450000-tokens13532B,90,0.2671,0.3307,0.2508,0.3447,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.1031,0.7013,-0.1175,0.6573,layer_31
drop_to_min_log_ratio,col_norm,16,per_ckpt,main,90,-0.0805,0.7363,-0.1056,0.6643,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step50000-tokens210B,90,-0.0931,0.2797,-0.1008,0.2398,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step200000-tokens840B,90,-0.1135,0.008,-0.1802,0.001,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step350000-tokens1470B,90,-0.0746,0.1009,-0.0941,0.019,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step500000-tokens2100B,90,0.0228,0.6563,0.0243,0.6204,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step650000-tokens2730B,90,-0.085,0.0749,-0.1362,0.003,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step800000-tokens3360B,90,0.1183,0.2687,0.1232,0.3337,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step950000-tokens3990B,90,0.048,0.2967,0.0778,0.047,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.0677,0.1818,0.0014,0.984,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.1085,0.011,-0.0557,0.1009,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step1850000-tokens8492B,90,0.0508,0.2118,0.0242,0.5664,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.0247,0.3127,0.0062,0.7682,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step2150000-tokens11012B,90,0.0641,0.2368,0.056,0.2208,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step2300000-tokens12272B,90,-0.0396,0.1868,-0.0184,0.5095,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step2450000-tokens13532B,90,-0.0334,0.2877,0.0077,0.8062,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.0304,0.3127,-0.0029,0.9361,layer_31
recovery_abs_diff,row_norm,4,per_ckpt,main,90,0.0224,0.3716,0.0189,0.2707,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step50000-tokens210B,90,0.112,0.2288,0.1667,0.0789,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step200000-tokens840B,90,-0.1898,0.008,-0.1531,0.025,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step350000-tokens1470B,90,-0.1913,0.003,-0.2531,0.002,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step500000-tokens2100B,90,0.1107,0.0539,0.0786,0.1149,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step650000-tokens2730B,90,-0.1377,0.007,-0.1209,0.013,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step800000-tokens3360B,90,0.1076,0.1858,0.0653,0.4426,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step950000-tokens3990B,90,0.0048,0.9301,-0.0532,0.2777,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step1432000-tokens6014B,90,0.054,0.2178,0.0841,0.047,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step1700000-tokens7232B,90,-0.0988,0.016,-0.0202,0.5744,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step1850000-tokens8492B,90,0.0361,0.4925,0.0241,0.4955,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step2000000-tokens9752B,90,-0.0937,0.031,-0.053,0.1489,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.0862,0.0849,-0.1311,0.006,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step2300000-tokens12272B,90,-0.0476,0.0699,-0.0106,0.7003,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step2450000-tokens13532B,90,0.0142,0.6414,0.0349,0.2458,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.0498,0.035,-0.0121,0.4775,layer_31
recovery_abs_diff,row_norm,8,per_ckpt,main,90,0.0149,0.5015,0.0287,0.0909,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step50000-tokens210B,90,-0.0141,0.8302,-0.055,0.3516,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step200000-tokens840B,90,-0.1251,0.013,-0.1465,0.004,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step350000-tokens1470B,90,-0.093,0.029,-0.1838,0.002,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step500000-tokens2100B,90,0.0444,0.3766,0.0334,0.4216,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step650000-tokens2730B,90,-0.1284,0.004,-0.1398,0.001,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step800000-tokens3360B,90,0.0219,0.7682,0.043,0.4885,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step950000-tokens3990B,90,-0.0185,0.7273,-0.0665,0.1898,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step1432000-tokens6014B,90,0.0155,0.6763,0.0226,0.5415,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step1700000-tokens7232B,90,-0.0228,0.6553,0.0215,0.5964,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step1850000-tokens8492B,90,-0.0172,0.7253,0.0008,0.985,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step2000000-tokens9752B,90,-0.0564,0.3357,-0.0274,0.5594,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.1156,0.0509,-0.1074,0.0639,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step2300000-tokens12272B,90,-0.0899,0.034,-0.0392,0.2687,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step2450000-tokens13532B,90,0.0032,0.9281,0.0453,0.1588,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.0407,0.1179,0.0063,0.7772,layer_31
recovery_abs_diff,row_norm,16,per_ckpt,main,90,0.002,0.9371,0.0432,0.0639,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step50000-tokens210B,90,-0.0778,0.2178,-0.0647,0.2378,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step200000-tokens840B,90,-0.0902,0.008,-0.1015,0.003,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step350000-tokens1470B,90,-0.0368,0.3666,-0.0742,0.02,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step500000-tokens2100B,90,0.0019,0.971,0.0089,0.8172,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step650000-tokens2730B,90,-0.1263,0.004,-0.1337,0.002,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step800000-tokens3360B,90,0.0704,0.4256,0.0785,0.3347,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step950000-tokens3990B,90,0.0522,0.1928,0.0693,0.0589,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.0742,0.2048,0.0004,0.995,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.0931,0.021,-0.0514,0.0989,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step1850000-tokens8492B,90,0.0074,0.8861,0.0078,0.8601,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.025,0.4346,-0.0358,0.3037,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step2150000-tokens11012B,90,0.0669,0.3157,0.0658,0.2368,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step2300000-tokens12272B,90,-0.0608,0.1948,-0.0687,0.1209,layer_31
recovery_abs_diff,col_norm,4,per_ckpt,step2450000-tokens13532B,90,-0.0378,0.5415,-0.0242,0.6653,layer_31
